,price,surface,bedrooms,restrooms,location_name,tiene_ascensor,tiene_parking,tiene_piscina,tiene_terraza,es_costa,es_montana
79967,650,90,1,1,Navarra,1,0,0,0,0,1
79969,1600,160,4,3,Navarra,1,0,0,0,0,1
79970,700,73,2,1,Navarra,1,0,0,0,0,1
79971,900,85,3,2,Navarra,1,0,0,1,0,1
79972,800,90,3,2,Navarra,1,0,0,0,0,1
79973,895,90,3,2,Navarra,1,0,0,0,0,1
79974,880,93,3,2,Navarra,1,0,0,0,0,1
79975,1100,66,2,2,Navarra,1,0,0,0,0,1
79976,850,70,2,1,Navarra,1,0,0,0,0,1
79977,1500,120,4,2,Navarra,1,0,0,0,0,1
79978,755,52,1,1,Navarra,1,0,0,0,0,1
79979,750,70,1,1,Navarra,1,0,0,0,0,1
79980,1200,105,4,2,Navarra,1,0,0,0,0,1
79981,850,70,2,2,Navarra,1,0,0,1,0,1
79982,900,62,2,2,Navarra,1,0,0,0,0,1
79983,825,70,2,1,Navarra,0,0,0,0,0,1
79984,675,45,1,1,Navarra,1,0,0,0,0,1
79985,875,90,4,1,Navarra,0,0,0,1,0,1
79986,890,63,2,1,Navarra,1,0,0,0,0,1
79987,800,80,3,1,Navarra,1,0,0,0,0,1
79988,800,81,2,2,Navarra,1,0,0,0,0,1
79989,975,76,2,2,Navarra,1,0,0,0,0,1
79990,925,95,3,2,Navarra,1,0,0,0,0,1
79991,800,100,3,1,Navarra,1,0,0,0,0,1
79992,900,60,2,1,Navarra,1,0,0,0,0,1
79993,700,72,3,1,Navarra,1,0,0,0,0,1
79994,700,75,2,1,Navarra,1,0,0,0,0,1
79995,1200,110,4,2,Navarra,1,0,0,0,0,1
79996,1000,110,4,2,Navarra,1,0,0,0,0,1
79998,650,65,2,1,Navarra,0,0,0,0,0,1
79999,470,37,1,1,Navarra,0,0,0,0,0,1
80001,650,95,3,2,Navarra,1,0,0,0,0,1
80002,750,55,1,1,Navarra,0,1,0,1,0,1
80003,625,55,1,1,Navarra,1,0,0,0,0,1
80004,575,125,3,2,Navarra,0,0,0,1,0,1
80005,500,65,2,1,Navarra,1,0,0,0,0,1
80006,700,80,3,1,Navarra,0,0,0,0,0,1
80007,900,65,1,1,Navarra,1,0,0,0,0,1
80009,900,145,3,2,Navarra,0,0,0,1,0,1
80010,750,70,2,1,Navarra,1,0,0,0,0,1
80012,550,75,3,2,Navarra,0,0,0,0,0,1
80013,600,50,1,1,Navarra,0,0,0,0,0,1
80014,850,150,3,4,Navarra,0,0,0,0,0,1
80015,700,74,2,1,Navarra,1,0,0,0,0,1
80016,550,130,3,3,Navarra,1,0,0,0,0,1
80017,675,84,3,1,Navarra,1,0,0,0,0,1
80018,700,100,3,2,Navarra,1,0,0,0,0,1
80019,950,225,4,3,Navarra,0,0,0,0,0,1
80020,600,80,2,1,Navarra,1,0,0,0,0,1
80021,980,150,3,2,Navarra,0,0,0,1,0,1
80022,2700,301,5,4,Navarra,0,0,0,1,0,1
80023,800,85,2,1,Navarra,1,0,0,0,0,1
80024,700,170,4,2,Navarra,0,0,0,0,0,1
80025,650,81,3,1,Navarra,1,0,0,0,0,1
80026,750,140,4,2,Navarra,1,0,0,0,0,1
80027,350,90,3,1,Navarra,0,0,0,0,0,1
80028,795,92,3,2,Navarra,0,1,0,1,0,1
80030,500,38,1,1,Navarra,0,0,0,1,0,1
80031,700,60,2,1,Navarra,0,0,0,0,0,1
80032,850,65,2,1,Navarra,1,0,0,0,0,1
80033,750,90,3,2,Navarra,1,0,0,0,0,1
80034,750,64,2,1,Navarra,1,0,0,0,0,1
80035,595,80,2,1,Navarra,0,0,0,0,0,1
80036,1200,145,3,2,Navarra,1,0,0,0,0,1
80038,1200,90,3,1,Navarra,0,0,0,0,0,1
80039,850,63,1,1,Navarra,1,0,0,0,0,1
80040,650,105,3,1,Navarra,1,0,0,0,0,1
80041,425,60,2,1,Navarra,0,0,0,0,0,1
80042,850,153,4,3,Navarra,0,0,0,1,0,1
80043,925,107,3,2,Navarra,1,0,0,0,0,1
80044,950,107,3,2,Navarra,1,0,0,0,0,1
80045,800,70,2,1,Navarra,1,0,0,0,0,1
80047,850,90,3,1,Navarra,1,0,0,0,0,1
80048,1000,100,3,2,Navarra,1,0,0,0,0,1
80049,820,90,3,2,Navarra,1,0,0,0,0,1
80050,850,102,3,1,Navarra,1,0,0,0,0,1
80051,625,55,1,1,Navarra,1,1,0,0,0,1
80052,800,67,2,1,Navarra,0,0,0,0,0,1
80053,725,60,2,1,Navarra,1,0,0,0,0,1
80054,790,80,3,1,Navarra,1,0,0,0,0,1
80055,1000,120,3,2,Navarra,0,0,0,0,0,1
80056,820,75,1,1,Navarra,1,0,0,0,0,1
80057,870,70,1,1,Navarra,1,0,0,0,0,1
80058,800,71,2,2,Navarra,1,0,0,0,0,1
80059,800,90,3,2,Navarra,1,0,0,0,0,1
80060,800,90,3,2,Navarra,1,1,0,0,0,1
80061,750,55,2,2,Navarra,1,0,0,0,0,1
80062,1200,105,4,2,Navarra,1,0,0,0,0,1
80063,1400,180,4,2,Navarra,1,0,0,0,0,1
80064,1150,96,2,2,Navarra,1,0,0,0,0,1
80065,1050,120,3,2,Navarra,1,0,0,0,0,1
80066,650,94,1,1,Navarra,0,0,0,0,0,1
80067,800,100,2,1,Navarra,1,0,0,0,0,1
80068,900,175,4,2,Navarra,0,0,0,0,0,1
80069,600,65,1,1,Navarra,0,0,0,1,0,1
80070,820,100,3,2,Navarra,1,0,0,0,0,1
80071,825,82,2,1,Navarra,0,0,0,0,0,1
80072,675,60,1,1,Navarra,0,0,0,0,0,1
80073,900,85,2,2,Navarra,1,0,0,0,0,1
80074,800,76,2,1,Navarra,1,0,0,0,0,1
80075,850,97,3,1,Navarra,1,0,0,0,0,1
80076,1700,410,4,4,Navarra,0,0,0,1,0,1
80077,650,90,3,2,Navarra,0,0,0,0,0,1
80078,800,95,3,2,Navarra,1,0,0,0,0,1
80079,1200,142,3,2,Navarra,1,0,0,0,0,1
80080,950,102,3,2,Navarra,1,0,0,0,0,1
80081,775,65,2,1,Navarra,1,0,0,0,0,1
80082,1200,115,3,1,Navarra,1,0,0,0,0,1
80083,680,60,1,1,Navarra,1,0,0,0,0,1
80084,1150,90,4,2,Navarra,1,0,0,0,0,1
80085,1150,90,4,2,Navarra,1,0,0,0,0,1
80086,350,90,3,1,Navarra,0,0,0,1,0,1
80087,285,95,4,2,Navarra,0,0,0,1,0,1
80088,900,120,3,2,Navarra,1,0,0,0,0,1
80089,1100,115,3,2,Navarra,1,0,0,0,0,1
80090,700,51,1,1,Navarra,1,0,0,0,0,1
80091,935,119,3,2,Navarra,1,1,0,0,0,1
80092,900,60,2,1,Navarra,1,0,0,0,0,1
80093,950,78,2,2,Navarra,1,0,0,0,0,1
80094,850,81,3,1,Navarra,1,0,0,0,0,1
80095,1100,98,3,2,Navarra,1,0,0,0,0,1
80096,700,82,2,2,Navarra,1,0,0,0,0,1
80097,800,84,2,1,Navarra,1,0,0,0,0,1
80098,830,72,2,2,Navarra,1,0,0,0,0,1
80099,1200,95,3,2,Navarra,0,0,0,1,0,1
80100,800,80,2,2,Navarra,1,0,0,0,0,1
80101,550,84,3,2,Navarra,1,1,0,0,0,1
80102,550,100,3,1,Navarra,0,0,0,0,0,1
80103,520,55,1,1,Navarra,0,0,0,1,0,1
80104,1200,190,4,2,Navarra,0,0,0,1,0,1
80105,750,140,3,3,Navarra,1,0,1,0,0,1
80107,700,142,4,3,Navarra,0,0,0,1,0,1
80108,850,93,3,2,Navarra,1,0,0,0,0,1
80109,475,55,1,1,Navarra,1,0,0,0,0,1
80110,680,62,2,1,Navarra,1,0,0,0,0,1
80111,700,62,1,1,Navarra,1,0,0,0,0,1
80112,500,110,3,1,Ourense,1,0,0,0,0,1
80113,500,100,4,2,Ourense,0,0,0,0,0,1
80114,525,90,3,1,Ourense,1,0,0,0,0,1
80115,500,105,4,2,Ourense,1,0,0,0,0,1
80118,400,90,3,1,Ourense,0,0,0,0,0,1
80119,635,112,3,2,Ourense,1,0,0,0,0,1
80120,450,65,2,2,Ourense,0,0,0,0,0,1
80121,500,90,3,1,Ourense,1,0,0,0,0,1
80122,525,90,3,1,Ourense,1,0,0,0,0,1
80123,550,80,2,2,Ourense,1,0,0,0,0,1
80124,500,90,2,2,Ourense,1,0,0,0,0,1
80125,380,65,1,1,Ourense,1,0,0,0,0,1
80126,450,90,3,2,Ourense,1,0,0,0,0,1
80127,550,70,3,1,Ourense,1,0,0,0,0,1
80128,450,100,4,1,Ourense,0,0,0,0,0,1
80129,450,100,3,1,Ourense,1,0,0,0,0,1
80130,400,40,1,2,Ourense,0,0,0,0,0,1
80132,550,65,2,2,Ourense,1,0,0,0,0,1
80133,460,100,3,2,Ourense,0,0,0,0,0,1
80134,300,50,1,1,Ourense,0,0,0,0,0,1
80135,500,70,3,1,Ourense,0,0,0,0,0,1
80137,450,90,2,1,Ourense,0,0,0,0,0,1
80139,450,75,3,2,Ourense,1,0,0,0,0,1
80140,535,60,2,1,Ourense,1,0,0,0,0,1
80141,550,95,3,1,Ourense,1,0,0,0,0,1
80142,550,95,3,2,Ourense,1,0,0,0,0,1
80143,395,70,2,1,Ourense,1,0,0,0,0,1
80144,450,45,1,1,Ourense,1,0,0,0,0,1
80145,500,53,2,1,Ourense,0,0,0,0,0,1
80146,525,90,3,1,Ourense,1,0,0,0,0,1
80147,525,90,3,1,Ourense,1,0,0,0,0,1
80148,525,90,3,1,Ourense,1,0,0,0,0,1
80149,500,133,4,2,Ourense,1,0,0,0,0,1
80150,600,83,3,1,Ourense,1,0,0,0,0,1
80151,500,55,1,1,Ourense,1,0,0,0,0,1
80152,550,50,2,1,Ourense,1,0,0,0,0,1
80153,480,90,3,2,Ourense,1,0,0,0,0,1
80154,475,97,3,2,Ourense,1,0,0,0,0,1
80155,475,103,3,1,Ourense,1,0,0,0,0,1
80156,700,90,4,1,Ourense,1,0,0,0,0,1
80157,800,210,4,3,Ourense,1,0,0,0,0,1
80158,480,70,2,1,Ourense,1,0,0,0,0,1
80159,420,78,3,1,Ourense,1,0,0,0,0,1
80160,500,90,3,2,Ourense,1,0,0,0,0,1
80161,520,130,3,2,Ourense,1,0,0,0,0,1
80162,490,85,3,2,Ourense,1,0,0,0,0,1
80163,415,65,2,2,Ourense,1,0,0,0,0,1
80164,550,90,3,1,Ourense,1,0,0,0,0,1
80165,460,90,3,2,Ourense,1,0,0,0,0,1
80166,600,90,3,1,Ourense,1,0,0,0,0,1
80167,650,100,3,2,Ourense,1,0,0,0,0,1
80168,400,50,1,1,Ourense,0,0,0,1,0,1
80169,460,95,3,2,Ourense,1,0,0,0,0,1
80170,650,90,4,2,Ourense,0,0,0,1,0,1
80171,400,80,3,1,Ourense,1,0,0,0,0,1
80173,620,120,4,2,Ourense,1,0,0,0,0,1
80174,375,89,3,1,Ourense,1,0,0,0,0,1
80175,500,90,3,2,Ourense,1,0,0,0,0,1
80176,650,80,3,2,Ourense,1,0,0,0,0,1
80177,620,130,4,2,Ourense,1,0,0,0,0,1
80178,750,110,4,2,Ourense,1,0,0,0,0,1
80182,380,50,2,1,Ourense,0,0,0,0,0,1
80183,400,47,1,1,Ourense,0,0,0,0,0,1
80184,550,105,3,2,Ourense,1,0,0,0,0,1
80185,500,85,3,2,Ourense,1,0,0,0,0,1
80186,410,50,1,1,Ourense,0,0,0,1,0,1
80187,525,120,3,2,Ourense,1,0,0,1,0,1
80188,560,135,4,1,Ourense,0,0,0,1,0,1
80189,525,80,3,1,Ourense,1,0,0,0,0,1
80190,350,45,2,1,Ourense,0,0,0,0,0,1
80191,550,87,3,2,Ourense,1,0,0,0,0,1
80192,650,135,4,2,Ourense,1,0,0,0,0,1
80193,470,100,3,2,Ourense,1,0,0,0,0,1
80194,415,65,2,2,Ourense,1,0,0,0,0,1
80195,490,90,3,2,Ourense,1,0,0,0,0,1
80196,420,95,3,1,Ourense,1,0,0,0,0,1
80197,950,100,3,2,Ourense,1,0,0,0,0,1
80198,510,120,3,2,Ourense,1,0,0,0,0,1
80199,520,120,3,2,Ourense,1,0,0,0,0,1
80200,620,130,4,2,Ourense,1,0,0,0,0,1
80201,440,40,1,1,Ourense,1,0,0,0,0,1
80202,440,35,1,1,Ourense,1,0,0,0,0,1
80203,500,100,4,2,Ourense,0,0,0,0,0,1
80204,550,100,3,2,Ourense,1,0,0,0,0,1
80205,650,90,3,2,Ourense,1,0,0,0,0,1
80206,600,140,4,1,Ourense,0,0,0,0,0,1
80207,415,65,2,2,Ourense,1,0,0,0,0,1
80208,530,65,2,2,Ourense,1,0,0,0,0,1
80209,500,81,3,2,Ourense,1,0,0,0,0,1
80210,800,75,2,3,Ourense,1,0,0,0,0,1
80211,1000,130,3,2,Ourense,1,0,0,0,0,1
80212,550,125,4,2,Ourense,1,0,0,0,0,1
80213,680,110,3,2,Ourense,1,0,0,0,0,1
80214,500,50,1,1,Ourense,1,0,0,0,0,1
80215,600,85,3,2,Ourense,0,0,0,1,0,1
80216,600,100,3,1,Ourense,0,0,0,0,0,1
80217,640,90,3,1,Ourense,0,0,0,0,0,1
80218,500,70,2,1,Ourense,1,0,0,0,0,1
80219,620,200,4,2,Ourense,1,0,0,0,0,1
80220,690,85,3,1,Ourense,1,0,0,0,0,1
80221,550,91,3,1,Ourense,0,0,0,0,0,1
80223,420,86,3,1,Ourense,0,0,0,0,0,1
80224,490,107,3,2,Ourense,1,0,0,0,0,1
80225,500,50,2,2,Ourense,1,0,0,0,0,1
80226,460,90,3,2,Ourense,1,0,0,0,0,1
80227,700,90,2,2,Ourense,1,0,0,0,0,1
80228,400,60,1,1,Ourense,1,0,0,0,0,1
80229,415,65,2,2,Ourense,1,0,0,0,0,1
80230,667,80,3,1,Ourense,1,0,0,0,0,1
80231,540,85,3,1,Ourense,0,0,0,0,0,1
80232,540,85,3,1,Ourense,0,0,0,0,0,1
80233,550,90,3,1,Ourense,1,0,0,0,0,1
80234,450,120,3,1,Ourense,0,0,0,0,0,1
80235,595,99,3,2,Ourense,1,0,0,0,0,1
80236,450,100,3,2,Ourense,0,0,0,0,0,1
80237,600,90,2,2,Ourense,1,0,0,0,0,1
80238,575,50,1,1,Ourense,1,0,0,0,0,1
80239,700,115,4,2,Ourense,1,0,0,0,0,1
80240,375,70,1,2,Ourense,0,0,0,0,0,1
80241,500,75,2,2,Ourense,1,0,0,0,0,1
80242,500,60,1,1,Ourense,1,0,0,0,0,1
80243,450,50,1,1,Ourense,1,0,0,0,0,1
80244,410,85,3,1,Ourense,0,0,0,0,0,1
80245,450,65,2,1,Ourense,1,0,0,0,0,1
80246,700,110,3,2,Ourense,1,0,0,0,0,1
80247,490,70,2,1,Ourense,1,0,0,0,0,1
80248,535,75,3,2,Ourense,1,0,0,0,0,1
80249,500,160,3,2,Ourense,0,0,0,0,0,1
80250,800,110,4,2,Ourense,1,0,0,0,0,1
80251,460,55,1,1,Ourense,0,0,0,1,0,1
80252,530,85,3,2,Ourense,1,0,0,0,0,1
80253,330,45,1,1,Ourense,0,0,0,0,0,1
80254,550,89,3,2,Ourense,1,0,0,0,0,1
80256,600,128,3,3,Ourense,1,0,0,0,0,1
80257,475,155,3,1,Ourense,0,0,0,0,0,1
80258,850,100,2,3,Ourense,1,0,0,0,0,1
80259,575,90,3,2,Ourense,1,0,0,0,0,1
80260,800,210,4,3,Ourense,1,0,0,0,0,1
80261,360,35,1,1,Ourense,1,0,0,0,0,1
80262,680,112,3,2,Ourense,1,0,0,0,0,1
80263,600,128,4,2,Ourense,0,0,0,0,0,1
80264,550,90,3,2,Ourense,1,0,0,0,0,1
80265,900,140,4,2,Ourense,1,0,0,0,0,1
80266,485,82,2,1,Ourense,1,0,0,0,0,1
80267,540,70,3,2,Ourense,1,0,0,0,0,1
80268,850,108,3,2,Ourense,1,0,0,0,0,1
80269,800,108,3,2,Ourense,1,0,0,0,0,1
80270,530,100,3,2,Ourense,1,0,0,0,0,1
80271,485,115,4,2,Ourense,1,0,0,0,0,1
80272,450,80,3,1,Ourense,1,0,0,0,0,1
80273,470,98,3,2,Ourense,1,0,0,0,0,1
80274,550,65,2,1,Ourense,1,0,0,0,0,1
80275,570,110,3,2,Ourense,1,0,0,0,0,1
80276,590,70,2,1,Ourense,1,0,0,1,0,1
80277,600,125,4,2,Ourense,1,0,0,0,0,1
80278,600,93,3,1,Ourense,1,0,0,0,0,1
80279,600,85,2,1,Ourense,1,0,0,0,0,1
80280,550,110,3,2,Ourense,1,0,0,0,0,1
80281,470,98,3,2,Ourense,1,0,0,0,0,1
80282,510,100,3,2,Ourense,1,0,0,0,0,1
80283,400,50,1,1,Ourense,0,0,0,0,0,1
80284,550,150,4,2,Ourense,1,0,0,0,0,1
80285,500,100,3,1,Ourense,1,0,0,0,0,1
80286,750,116,4,1,Ourense,1,0,0,0,0,1
80287,390,80,3,1,Ourense,1,0,0,0,0,1
80288,800,210,4,3,Ourense,1,0,0,0,0,1
80289,625,116,4,2,Ourense,1,0,0,0,0,1
80290,475,115,4,2,Ourense,1,0,0,0,0,1
80291,600,75,2,1,Ourense,1,0,0,0,0,1
80292,450,95,3,1,Ourense,1,0,0,0,0,1
80293,580,110,4,2,Ourense,1,0,0,0,0,1
80294,700,110,4,2,Ourense,1,0,0,0,0,1
80295,430,65,2,1,Ourense,0,0,0,0,0,1
80296,1200,270,6,4,Ourense,0,1,0,1,0,1
80297,550,110,3,1,Ourense,0,0,0,1,0,1
80298,500,90,3,2,Ourense,1,0,0,0,0,1
80299,400,95,3,1,Ourense,0,0,0,1,0,1
80300,390,90,3,2,Ourense,1,0,0,0,0,1
80301,450,90,3,2,Ourense,1,0,0,0,0,1
80302,600,67,2,2,Ourense,1,0,0,0,0,1
80303,370,85,3,2,Ourense,1,0,0,0,0,1
80304,380,67,2,1,Ourense,1,0,0,0,0,1
80305,580,70,2,2,Ourense,1,0,0,0,0,1
80306,420,70,2,2,Ourense,1,0,0,0,0,1
80307,900,100,4,2,Ourense,0,0,0,0,0,1
80308,500,450,6,5,Ourense,0,0,0,1,0,1
80309,375,90,3,2,Ourense,0,0,0,0,0,1
80310,900,90,2,2,Ourense,0,0,0,0,0,1
80311,560,110,3,3,Ourense,0,0,0,0,0,1
80312,500,45,1,2,Ourense,0,0,0,0,0,1
80313,840,100,2,2,Ourense,1,0,0,0,0,1
80314,375,90,3,2,Ourense,0,0,0,0,0,1
80315,350,75,2,1,Ourense,0,1,0,0,0,1
80317,650,180,3,3,Ourense,0,0,0,1,0,1
80318,325,90,4,2,Ourense,1,0,0,0,0,1
80322,300,60,2,2,Ourense,1,0,0,0,0,1
80324,425,86,3,2,Ourense,1,0,0,0,0,1
80325,320,75,2,2,Ourense,0,0,0,1,0,1
80326,400,50,1,1,Ourense,1,1,0,0,0,1
80327,455,40,1,1,Ourense,1,0,0,0,0,1
80328,380,65,2,1,Ourense,0,1,0,0,0,1
80329,450,146,4,2,Ourense,1,0,0,0,0,1
80330,400,90,3,1,Ourense,0,0,0,1,0,1
80331,495,90,3,2,Ourense,1,0,0,0,0,1
80332,475,85,3,2,Ourense,0,0,0,0,0,1
80333,450,44,1,1,Ourense,1,0,0,1,0,1
80334,500,95,2,2,Ourense,1,0,0,0,0,1
80335,500,150,4,2,Ourense,1,0,0,0,0,1
80336,500,100,3,2,Ourense,1,0,0,1,0,1
80337,450,94,3,1,Ourense,1,0,0,0,0,1
80338,500,55,2,1,Ourense,1,0,0,0,0,1
80339,450,96,3,1,Ourense,0,0,0,0,0,1
80340,475,68,3,1,Ourense,1,0,0,0,0,1
80343,400,50,1,1,Ourense,1,0,0,0,0,1
80344,690,90,2,1,Ourense,1,0,0,0,0,1
80346,650,72,2,1,Ourense,1,1,0,0,0,1
80347,550,90,3,2,Ourense,1,0,0,0,0,1
80348,380,90,3,2,Ourense,1,0,0,0,0,1
80349,550,90,3,2,Ourense,1,0,0,0,0,1
80350,550,90,3,2,Ourense,1,0,0,0,0,1
80351,440,90,3,2,Ourense,1,0,0,0,0,1
80352,600,75,2,1,Ourense,1,0,0,0,0,1
80353,550,80,3,2,Ourense,1,0,0,0,0,1
80354,390,39,1,1,Ourense,1,0,0,0,0,1
80355,380,39,1,1,Ourense,1,0,0,0,0,1
80356,550,90,3,2,Ourense,1,0,0,0,0,1
80357,440,95,3,2,Ourense,1,0,0,0,0,1
80358,400,65,1,1,Ourense,1,0,0,0,0,1
80359,450,105,3,2,Ourense,1,0,0,0,0,1
80360,455,90,3,1,Ourense,1,0,0,0,0,1
80361,495,50,2,1,Ourense,1,0,0,0,0,1
80362,390,75,3,1,Ourense,1,0,0,0,0,1
80363,460,90,3,2,Ourense,0,0,0,0,0,1
80364,550,90,3,2,Ourense,1,0,0,0,0,1
80368,330,60,2,1,Ourense,1,0,0,0,0,1
80369,400,100,3,2,Ourense,1,0,0,1,0,1
80370,1600,150,3,3,Ourense,1,0,0,0,0,1
80371,475,87,3,2,Ourense,1,0,0,0,0,1
80372,550,80,3,2,Ourense,1,0,0,0,0,1
80373,500,108,2,1,Ourense,0,0,0,0,0,1
80374,460,90,3,1,Ourense,0,0,0,0,0,1
80375,550,90,3,2,Ourense,1,0,0,0,0,1
80376,560,90,2,2,Ourense,1,0,0,0,0,1
80377,400,45,1,1,Ourense,1,0,0,0,0,1
80378,390,35,1,1,Ourense,1,0,0,0,0,1
80379,380,35,1,1,Ourense,1,0,0,0,0,1
80380,395,70,2,1,Ourense,1,0,0,0,0,1
80381,440,90,2,1,Ourense,0,0,0,0,0,1
80382,350,100,3,2,Ourense,1,0,0,0,0,1
80383,600,70,3,1,Ourense,0,0,0,1,0,1
80384,540,75,3,2,Ourense,1,0,0,0,0,1
80385,410,140,3,2,Ourense,0,0,0,0,0,1
80386,480,60,2,1,Ourense,1,0,0,0,0,1
80387,550,90,3,2,Ourense,1,0,0,0,0,1
80388,460,90,3,2,Ourense,0,0,0,0,0,1
80390,461,126,3,2,Ourense,1,1,0,0,0,1
80391,550,90,3,2,Ourense,1,0,0,0,0,1
80393,440,106,3,1,Ourense,0,0,0,0,0,1
80394,450,70,2,1,Ourense,1,0,0,0,0,1
80395,450,50,1,1,Ourense,1,0,0,0,0,1
80396,590,70,3,1,Ourense,1,0,0,0,0,1
80397,450,105,3,2,Ourense,1,0,0,0,0,1
80398,540,75,3,2,Ourense,1,0,0,0,0,1
80399,460,90,3,2,Ourense,0,0,0,1,0,1
80400,440,90,3,2,Ourense,1,0,0,0,0,1
80401,380,90,3,2,Ourense,1,0,0,0,0,1
80402,420,100,3,2,Ourense,0,0,0,0,0,1
80403,550,50,2,1,Ourense,1,0,0,0,0,1
80404,450,38,1,1,Ourense,0,0,0,0,0,1
80405,490,47,2,1,Ourense,1,0,0,0,0,1
80406,700,80,3,1,Ourense,1,0,0,0,0,1
80407,550,90,3,1,Ourense,1,0,0,0,0,1
80409,675,64,2,1,Ourense,1,0,0,0,0,1
80410,450,70,2,2,Ourense,1,0,0,0,0,1
80411,100,70,3,1,Ourense,1,0,0,0,0,1
80412,540,70,3,1,Ourense,1,0,0,0,0,1
80413,600,100,3,2,Ourense,1,0,0,0,0,1
80414,750,60,1,1,Ourense,0,0,0,1,0,1
80415,750,79,3,2,Ourense,1,0,0,0,0,1
80416,450,70,3,1,Ourense,0,0,0,0,0,1
80418,400,47,2,1,Ourense,1,0,0,0,0,1
80419,450,90,3,1,Ourense,0,0,0,0,0,1
80420,800,100,3,2,Ourense,1,0,0,0,0,1
80421,550,60,2,2,Ourense,1,0,0,0,0,1
80422,370,75,2,2,Ourense,1,0,0,0,0,1
80424,540,192,3,1,Ourense,0,0,0,0,0,1
80425,365,125,3,2,Ourense,0,0,0,0,0,1
80426,375,98,3,1,Ourense,0,0,0,0,0,1
80427,380,90,3,2,Ourense,1,0,0,0,0,1
80429,270,60,1,1,Ourense,0,0,0,1,0,1
80430,592,90,3,2,Ourense,1,0,0,0,0,1
80431,592,80,3,2,Ourense,1,0,0,0,0,1
80432,455,85,3,1,Ourense,1,0,0,1,0,1
80433,460,90,3,2,Ourense,0,0,0,0,0,1
80434,1600,150,3,3,Ourense,1,0,0,0,0,1
80435,380,90,3,2,Ourense,1,0,0,0,0,1
80436,450,65,2,1,Ourense,0,0,0,1,0,1
80437,750,115,4,2,Ourense,1,0,0,0,0,1
80438,540,85,3,2,Ourense,1,0,0,0,0,1
80439,475,94,3,2,Ourense,0,0,0,0,0,1
80440,450,70,2,2,Ourense,1,0,0,0,0,1
80441,600,75,3,1,Ourense,0,0,0,0,0,1
80442,500,130,4,2,Ourense,1,0,0,1,0,1
80443,600,110,3,2,Ourense,1,0,0,0,0,1
80444,700,155,3,2,Ourense,1,0,0,0,0,1
80446,469,67,2,2,Ourense,1,0,0,0,0,1
80447,492,73,2,2,Ourense,1,0,0,0,0,1
80448,538,93,3,2,Ourense,1,0,0,0,0,1
80449,550,70,2,2,Ourense,1,0,0,0,0,1
80450,510,89,2,2,Ourense,1,0,0,0,0,1
80451,425,86,3,2,Ourense,1,0,0,0,0,1
80452,450,80,3,1,Ourense,1,0,0,0,0,1
80456,450,40,1,1,Ourense,1,0,0,0,0,1
80457,450,38,1,1,Ourense,1,0,0,0,0,1
80459,440,100,3,1,Ourense,0,0,0,0,0,1
80460,520,65,2,1,Ourense,1,0,0,0,0,1
80461,850,160,4,2,Ourense,1,0,0,0,0,1
80462,500,65,1,1,Ourense,1,0,0,0,0,1
80464,500,40,1,1,Ourense,0,0,0,0,0,1
80465,450,55,1,1,Ourense,1,0,0,0,0,1
80466,650,120,3,2,Ourense,1,0,0,0,0,1
80467,700,130,3,2,Ourense,1,0,0,0,0,1
80468,375,100,4,2,Ourense,1,0,0,0,0,1
80469,440,90,3,2,Ourense,1,0,0,0,0,1
80470,550,75,2,1,Ourense,1,0,0,0,0,1
80471,750,120,3,1,Ourense,0,0,0,0,0,1
80472,500,75,2,1,Ourense,0,0,0,0,0,1
80473,350,70,2,1,Ourense,1,0,0,0,0,1
80474,450,70,2,1,Ourense,1,0,0,0,0,1
80475,790,150,4,3,Ourense,1,1,0,0,0,1
80476,360,90,3,1,Ourense,1,0,0,0,0,1
80477,520,60,2,1,Ourense,1,0,0,0,0,1
80479,475,90,3,1,Ourense,0,0,0,0,0,1
80480,380,45,1,1,Ourense,0,0,0,0,0,1
80481,850,135,3,2,Ourense,1,0,0,0,0,1
80482,850,150,3,2,Ourense,1,0,0,0,0,1
80483,600,70,2,2,Ourense,1,0,0,0,0,1
80484,510,75,2,1,Ourense,1,0,0,0,0,1
80485,650,60,2,1,Ourense,1,0,0,0,0,1
80486,600,130,3,2,Ourense,1,0,0,0,0,1
80487,450,120,3,1,Ourense,1,0,0,0,0,1
80488,850,160,4,2,Ourense,1,0,0,0,0,1
80489,500,95,3,2,Ourense,0,0,0,0,0,1
80490,520,114,3,3,Ourense,0,0,0,1,0,1
80491,500,100,3,2,Ourense,1,0,0,0,0,1
80492,500,50,1,1,Ourense,1,0,0,0,0,1
80493,350,150,3,1,Ourense,0,0,0,0,0,1
80494,700,110,4,1,Ourense,1,0,0,0,0,1
80495,450,70,1,1,Ourense,1,0,0,0,0,1
80496,500,62,1,1,Ourense,0,0,0,0,0,1
80497,500,50,1,1,Ourense,0,0,0,0,0,1
80498,500,60,2,2,Ourense,1,0,0,0,0,1
80499,475,52,1,1,Ourense,1,0,0,1,0,1
80500,500,60,2,1,Ourense,1,0,0,0,0,1
80501,550,95,3,2,Ourense,1,0,0,0,0,1
80502,600,90,3,2,Ourense,1,0,0,0,0,1
80503,425,90,3,2,Ourense,1,0,0,0,0,1
80504,650,100,3,1,Ourense,1,0,0,0,0,1
80505,500,70,2,1,Ourense,1,0,0,0,0,1
80506,500,46,1,1,Ourense,1,0,0,0,0,1
