id;title;status;release_date;revenue;runtime;adult;budget;imdb_id;original_language;original_title;genre;averageRating;year;nominees;awards;ROI
102382;The Amazing Spider-Man 2;Released;16/04/2014;708962323;141;FALSO;200000000;tt1872181;en;The Amazing Spider-Man 2;Action;66;2014.0;0.0;0.0;3.544811615
335984;Blade Runner 2049;Released;04/10/2017;259239658;164;FALSO;150000000;tt1856101;en;Blade Runner 2049;Science Fiction;80;2017.0;5.0;2.0;1.7282643866666667
425;Ice Age;Released;10/03/2002;383257136;81;FALSO;59000000;tt0268380;en;Ice Age;Animation;75;2002.0;1.0;0.0;6.495883661016949
1894;Star Wars: Episode II - Attack of the Clones;Released;15/05/2002;649398328;142;FALSO;120000000;tt0121765;en;Star Wars: Episode II - Attack of the Clones;Adventure;66;2002.0;1.0;0.0;5.411652733333334
141052;Justice League;Released;15/11/2017;657926987;120;FALSO;300000000;tt0974015;en;Justice League;Action;60;2017.0;0.0;0.0;2.193089956666667
57158;The Hobbit: The Desolation of Smaug;Released;11/12/2013;958400000;161;FALSO;250000000;tt1170358;en;The Hobbit: The Desolation of Smaug;Fantasy;78;2013.0;3.0;0.0;3.8336
466272;Once Upon a Time… in Hollywood;Released;24/07/2019;374251247;162;FALSO;95000000;tt7131622;en;Once Upon a Time… in Hollywood;Comedy;76;2019.0;10.0;2.0;3.939486810526316
637;Life Is Beautiful;Released;20/12/1997;230098753;116;FALSO;20000000;tt0118799;it;La vita è bella;Comedy;86;1997.0;7.0;3.0;11.50493765
246655;X-Men: Apocalypse;Released;18/05/2016;543934787;144;FALSO;178000000;tt3385516;en;X-Men: Apocalypse;Action;68;2016.0;0.0;0.0;3.0558134101123597
194662;Birdman or (The Unexpected Virtue of Ignorance);Released;17/10/2014;103215094;120;FALSO;18000000;tt2562232;en;Birdman or (The Unexpected Virtue of Ignorance);Drama;77;2014.0;9.0;4.0;5.734171888888889
157350;Divergent;Released;14/03/2014;288885818;139;FALSO;85000000;tt1840309;en;Divergent;Action;66;2014.0;0.0;0.0;3.398656682352941
190859;American Sniper;Released;25/12/2014;542307423;133;FALSO;58800000;tt2179136;en;American Sniper;War;73;2014.0;6.0;1.0;9.222915357142858
10191;How to Train Your Dragon;Released;18/03/2010;494879471;98;FALSO;165000000;tt0892769;en;How to Train Your Dragon;Fantasy;81;2010.0;2.0;0.0;2.9992695212121214
260513;Incredibles 2;Released;14/06/2018;1242805359;118;FALSO;200000000;tt3606756;en;Incredibles 2;Action;75;2018.0;1.0;0.0;6.214026795
162;Edward Scissorhands;Released;07/12/1990;53000000;105;FALSO;20000000;tt0099487;en;Edward Scissorhands;Fantasy;78;1990.0;1.0;0.0;2.65
324552;John Wick: Chapter 2;Released;08/02/2017;171539887;122;FALSO;40000000;tt4425200;en;John Wick: Chapter 2;Action;74;2017.0;0.0;0.0;4.288497175
49538;X-Men: First Class;Released;01/06/2011;353624124;132;FALSO;160000000;tt1270798;en;X-Men: First Class;Action;77;2011.0;0.0;0.0;2.210150775
4922;The Curious Case of Benjamin Button;Released;25/12/2008;335802786;166;FALSO;150000000;tt0421715;en;The Curious Case of Benjamin Button;Drama;78;2008.0;13.0;3.0;2.23868524
218;The Terminator;Released;26/10/1984;78371200;108;FALSO;6400000;tt0088247;en;The Terminator;Action;81;1984.0;0.0;0.0;12.2455
165;Back to the Future Part II;Released;22/11/1989;332000000;108;FALSO;40000000;tt0096874;en;Back to the Future Part II;Adventure;78;1989.0;1.0;0.0;8.3
280;Terminator 2: Judgment Day;Released;03/07/1991;520000000;137;FALSO;102000000;tt0103064;en;Terminator 2: Judgment Day;Action;86;1991.0;6.0;4.0;5.098039215686274
769;GoodFellas;Released;12/09/1990;46835000;145;FALSO;25000000;tt0099685;en;GoodFellas;Drama;87;1990.0;6.0;1.0;1.8734
64690;Drive;Released;15/09/2011;78054825;100;FALSO;15000000;tt0780504;en;Drive;Drama;78;2011.0;1.0;0.0;5.203655
68726;Pacific Rim;Released;11/07/2013;411002906;131;FALSO;180000000;tt1663662;en;Pacific Rim;Action;69;2013.0;0.0;0.0;2.2833494777777776
131634;The Hunger Games: Mockingjay - Part 2;Released;18/11/2015;653428261;137;FALSO;160000000;tt1951266;en;The Hunger Games: Mockingjay - Part 2;Action;66;2015.0;0.0;0.0;4.08392663125
82690;Wreck-It Ralph;Released;01/11/2012;471222889;101;FALSO;165000000;tt1772341;en;Wreck-It Ralph;Family;77;2012.0;1.0;0.0;2.855896296969697
141;Donnie Darko;Released;24/10/2001;7500000;114;FALSO;6000000;tt0246578;en;Donnie Darko;Fantasy;80;2001.0;0.0;0.0;1.25
72105;Ted;Released;29/06/2012;549368315;107;FALSO;50000000;tt1637725;en;Ted;Comedy;69;2012.0;1.0;0.0;10.9873663
64682;The Great Gatsby;Released;09/05/2013;351040419;143;FALSO;105000000;tt1343092;en;The Great Gatsby;Drama;72;2013.0;2.0;2.0;3.3432420857142855
277834;Moana;Released;13/10/2016;690860472;107;FALSO;150000000;tt3521164;en;Moana;Adventure;76;2016.0;2.0;0.0;4.60573648
399055;The Shape of Water;Released;01/12/2017;195333312;123;FALSO;19500000;tt5580390;en;The Shape of Water;Drama;73;2017.0;13.0;4.0;10.017092923076923
85;Raiders of the Lost Ark;Released;12/06/1981;389925971;115;FALSO;18000000;tt0082971;en;Raiders of the Lost Ark;Adventure;84;1981.0;9.0;5.0;21.662553944444443
19908;Zombieland;Released;07/10/2009;102391540;88;FALSO;23600000;tt1156398;en;Zombieland;Comedy;75;2009.0;0.0;0.0;4.338624576271187
127380;Finding Dory;Released;16/06/2016;1028570889;97;FALSO;200000000;tt2277860;en;Finding Dory;Adventure;72;2016.0;0.0;0.0;5.142854445
296096;Me Before You;Released;01/06/2016;207945075;110;FALSO;20000000;tt2674426;en;Me Before You;Drama;74;2016.0;0.0;0.0;10.39725375
530915;1917;Released;25/12/2019;394638258;119;FALSO;100000000;tt8579674;en;1917;War;82;2019.0;10.0;3.0;3.94638258
398818;Call Me by Your Name;Released;01/09/2017;43143046;132;FALSO;4000000;tt5726616;en;Call Me by Your Name;Romance;78;2017.0;4.0;1.0;10.7857615
82693;Silver Linings Playbook;Released;16/11/2012;236412453;122;FALSO;21000000;tt1045658;en;Silver Linings Playbook;Drama;77;2012.0;8.0;1.0;11.257735857142857
809;Shrek 2;Released;19/05/2004;928760770;93;FALSO;150000000;tt0298148;en;Shrek 2;Animation;74;2004.0;2.0;0.0;6.191738466666667
14161;2012;Released;10/10/2009;791217826;158;FALSO;200000000;tt1190080;en;2012;Action;59;2009.0;0.0;0.0;3.95608913
14;American Beauty;Released;15/09/1999;356296601;122;FALSO;15000000;tt0169547;en;American Beauty;Drama;83;1999.0;8.0;5.0;23.753106733333333
70981;Prometheus;Released;30/05/2012;403354469;124;FALSO;130000000;tt1446714;en;Prometheus;Science Fiction;70;2012.0;1.0;0.0;3.1027266846153845
37799;The Social Network;Released;01/10/2010;224920315;121;FALSO;40000000;tt1285016;en;The Social Network;Drama;78;2010.0;8.0;3.0;5.623007875
166426;Pirates of the Caribbean: Dead Men Tell No Tales;Released;23/05/2017;795922298;128;FALSO;230000000;tt1790809;en;Pirates of the Caribbean: Dead Men Tell No Tales;Adventure;65;2017.0;0.0;0.0;3.4605317304347825
546554;Knives Out;Released;27/11/2019;312897920;131;FALSO;40000000;tt8946378;en;Knives Out;Comedy;79;2019.0;1.0;0.0;7.822448
489;Good Will Hunting;Released;05/12/1997;225933435;127;FALSO;10000000;tt0119217;en;Good Will Hunting;Drama;84;1997.0;9.0;2.0;22.5933435
216015;Fifty Shades of Grey;Released;11/02/2015;571006128;125;FALSO;40000000;tt2322441;en;Fifty Shades of Grey;Drama;42;2015.0;1.0;0.0;14.2751532
350;The Devil Wears Prada;Released;29/06/2006;326706115;109;FALSO;35000000;tt0458352;en;The Devil Wears Prada;Comedy;70;2006.0;2.0;0.0;9.334460428571429
332562;A Star Is Born;Released;03/10/2018;433888866;136;FALSO;36000000;tt1517451;en;A Star Is Born;Music;76;2018.0;8.0;1.0;12.0524685
228150;Fury;Released;15/10/2014;211817906;135;FALSO;68000000;tt2713180;en;Fury;War;76;2014.0;0.0;0.0;3.114969205882353
1724;The Incredible Hulk;Released;12/06/2008;163712074;114;FALSO;150000000;tt0800080;en;The Incredible Hulk;Science Fiction;66;2008.0;0.0;0.0;1.0914138266666666
23483;Kick-Ass;Released;22/03/2010;96188903;117;FALSO;28000000;tt1250777;en;Kick-Ass;Action;76;2010.0;0.0;0.0;3.4353179642857143
2048;I, Robot;Released;15/07/2004;347234916;115;FALSO;120000000;tt0343818;en;I, Robot;Action;71;2004.0;1.0;0.0;2.8936243
6977;No Country for Old Men;Released;13/06/2007;171627166;122;FALSO;25000000;tt0477348;en;No Country for Old Men;Crime;82;2007.0;8.0;4.0;6.86508664
61791;Rise of the Planet of the Apes;Released;03/08/2011;482860185;105;FALSO;93000000;tt1318514;en;Rise of the Planet of the Apes;Thriller;76;2011.0;1.0;0.0;5.192045
161;Ocean's Eleven;Released;07/12/2001;450717150;116;FALSO;85000000;tt0240772;en;Ocean's Eleven;Thriller;77;2001.0;0.0;0.0;5.302554705882353
745;The Sixth Sense;Released;06/08/1999;672806292;107;FALSO;40000000;tt0167404;en;The Sixth Sense;Mystery;82;1999.0;6.0;0.0;16.8201573
194;Amélie;Released;25/04/2001;173921954;122;FALSO;10000000;tt0211915;fr;Le Fabuleux Destin d'Amélie Poulain;Comedy;83;2001.0;5.0;0.0;17.3921954
111;Scarface;Released;09/12/1983;66023329;169;FALSO;25000000;tt0086250;en;Scarface;Action;83;1983.0;0.0;0.0;2.64093316
146233;Prisoners;Released;19/09/2013;122126687;153;FALSO;46000000;tt1392214;en;Prisoners;Drama;82;2013.0;1.0;0.0;2.6549279782608695
73;American History X;Released;01/07/1998;23875127;119;FALSO;20000000;tt0120586;en;American History X;Drama;85;1998.0;1.0;0.0;1.19375635
138843;The Conjuring;Released;18/07/2013;320406242;112;FALSO;13000000;tt1457767;en;The Conjuring;Horror;75;2013.0;0.0;0.0;24.646634
222935;The Fault in Our Stars;Released;16/05/2014;307166834;126;FALSO;14000000;tt2582846;en;The Fault in Our Stars;Romance;76;2014.0;0.0;0.0;21.94048814285714
11036;The Notebook;Released;25/06/2004;115603229;123;FALSO;29000000;tt0332280;en;The Notebook;Romance;78;2004.0;0.0;0.0;3.98631824137931
76203;12 Years a Slave;Released;18/10/2013;187000000;134;FALSO;20000000;tt2024544;en;12 Years a Slave;Drama;81;2013.0;9.0;3.0;9.35
49530;In Time;Released;27/10/2011;173930596;109;FALSO;40000000;tt1637688;en;In Time;Action;67;2011.0;0.0;0.0;4.3482649
812;Aladdin;Released;25/11/1992;504050219;95;FALSO;28000000;tt0103639;en;Aladdin;Animation;80;1992.0;5.0;2.0;18.001793535714285
490132;Green Book;Released;16/11/2018;319700000;130;FALSO;23000000;tt6966692;en;Green Book;Drama;82;2018.0;5.0;3.0;13.9
38757;Tangled;Released;24/11/2010;592461732;100;FALSO;260000000;tt0398286;en;Tangled;Animation;77;2010.0;1.0;0.0;2.2786989692307693
8358;Cast Away;Released;22/12/2000;429632142;143;FALSO;90000000;tt0162222;en;Cast Away;Adventure;78;2000.0;2.0;0.0;4.773690466666666
36657;X-Men;Released;13/07/2000;296339527;104;FALSO;75000000;tt0120903;en;X-Men;Adventure;73;2000.0;0.0;0.0;3.9511936933333334
93456;Despicable Me 2;Released;26/06/2013;970761885;98;FALSO;76000000;tt1690953;en;Despicable Me 2;Animation;73;2013.0;2.0;0.0;12.773182697368421
9502;Kung Fu Panda;Released;04/06/2008;631744560;90;FALSO;130000000;tt0441773;en;Kung Fu Panda;Action;76;2008.0;1.0;0.0;4.859573538461539
1858;Transformers;Released;27/06/2007;709709780;143;FALSO;150000000;tt0418279;en;Transformers;Adventure;71;2007.0;3.0;0.0;4.7313985333333335
601;E.T. the Extra-Terrestrial;Released;11/06/1982;792965500;115;FALSO;10500000;tt0083866;en;E.T. the Extra-Terrestrial;Science Fiction;79;1982.0;9.0;4.0;75.52052380952381
8681;Taken;Released;18/02/2008;226830568;94;FALSO;25000000;tt0936501;en;Taken;Action;77;2008.0;0.0;0.0;9.07322272
351286;Jurassic World: Fallen Kingdom;Released;22/06/2018;1310466296;129;FALSO;170000000;tt4881806;en;Jurassic World: Fallen Kingdom;Action;61;2018.0;0.0;0.0;7.708625270588235
115;The Big Lebowski;Released;06/03/1998;47010480;117;FALSO;15000000;tt0118715;en;The Big Lebowski;Comedy;81;1998.0;0.0;0.0;3.134032
119450;Dawn of the Planet of the Apes;Released;26/06/2014;710644566;130;FALSO;170000000;tt2103281;en;Dawn of the Planet of the Apes;Science Fiction;76;2014.0;1.0;0.0;4.180262152941176
207;Dead Poets Society;Released;02/06/1989;235860116;128;FALSO;16400000;tt0097165;en;Dead Poets Society;Drama;81;1989.0;4.0;1.0;14.381714390243902
338952;Fantastic Beasts: The Crimes of Grindelwald;Released;14/11/2018;654855901;134;FALSO;200000000;tt4123430;en;Fantastic Beasts: The Crimes of Grindelwald;Fantasy;65;2018.0;0.0;0.0;3.274279505
562;Die Hard;Released;15/07/1988;140767956;131;FALSO;28000000;tt0095016;en;Die Hard;Action;82;1988.0;4.0;0.0;5.027427
291805;Now You See Me 2;Released;02/06/2016;334901337;129;FALSO;90000000;tt3110958;en;Now You See Me 2;Crime;64;2016.0;0.0;0.0;3.7211259666666665
771;Home Alone;Released;16/11/1990;476684675;103;FALSO;18000000;tt0099785;en;Home Alone;Comedy;78;1990.0;2.0;0.0;26.482481944444444
604;The Matrix Reloaded;Released;15/05/2003;738599701;138;FALSO;150000000;tt0234215;en;The Matrix Reloaded;Adventure;72;2003.0;0.0;0.0;4.923998006666666
953;Madagascar;Released;25/05/2005;542063846;86;FALSO;75000000;tt0351283;en;Madagascar;Family;69;2005.0;0.0;0.0;7.227517946666667
266856;The Theory of Everything;Released;26/11/2014;123726688;123;FALSO;15000000;tt2980516;en;The Theory of Everything;Drama;77;2014.0;5.0;1.0;8.248445866666666
242582;Nightcrawler;Released;23/10/2014;50300000;118;FALSO;8500000;tt2872718;en;Nightcrawler;Crime;78;2014.0;1.0;0.0;5.91764705882353
82992;Fast & Furious 6;Released;21/05/2013;788680968;131;FALSO;160000000;tt1905041;en;Fast & Furious 6;Action;70;2013.0;0.0;0.0;4.92925605
75612;Oblivion;Released;10/04/2013;286168572;124;FALSO;120000000;tt1483013;en;Oblivion;Action;70;2013.0;0.0;0.0;2.3847381
310;Bruce Almighty;Released;23/05/2003;484592874;101;FALSO;80000000;tt0315327;en;Bruce Almighty;Fantasy;68;2003.0;0.0;0.0;6.057410925
13223;Gran Torino;Released;12/12/2008;269958228;116;FALSO;33000000;tt1205489;en;Gran Torino;Drama;81;2008.0;0.0;0.0;8.180552363636364
168259;Furious 7;Released;01/04/2015;1515341399;137;FALSO;190000000;tt2820852;en;Furious 7;Action;71;2015.0;0.0;0.0;7.9754810473684215
211672;Minions;Released;17/06/2015;1156730962;91;FALSO;74000000;tt2293640;en;Minions;Family;64;2015.0;0.0;0.0;15.631499486486486
36557;Casino Royale;Released;14/11/2006;599045960;144;FALSO;150000000;tt0381061;en;Casino Royale;Adventure;80;2006.0;0.0;0.0;3.9936397333333336
18;The Fifth Element;Released;02/05/1997;263920180;126;FALSO;90000000;tt0119116;en;The Fifth Element;Adventure;76;1997.0;1.0;0.0;2.9324464444444445
12405;Slumdog Millionaire;Released;12/11/2008;378410542;120;FALSO;15000000;tt1010048;en;Slumdog Millionaire;Drama;80;2008.0;10.0;8.0;25.227369466666666
62211;Monsters University;Released;19/06/2013;743559607;104;FALSO;200000000;tt1453405;en;Monsters University;Animation;72;2013.0;0.0;0.0;3.717798035
51876;Limitless;Released;08/03/2011;161849455;105;FALSO;27000000;tt1219289;en;Limitless;Thriller;74;2011.0;0.0;0.0;5.994424259259259
206647;Spectre;Released;26/10/2015;880674609;148;FALSO;245000000;tt2379713;en;Spectre;Action;68;2015.0;1.0;1.0;3.5945902408163266
84892;The Perks of Being a Wallflower;Released;20/09/2012;33400000;103;FALSO;13000000;tt1659337;en;The Perks of Being a Wallflower;Drama;79;2012.0;0.0;0.0;2.5692307692307694
1417;Pan's Labyrinth;Released;10/10/2006;83258226;118;FALSO;19000000;tt0457430;es;El laberinto del fauno;Fantasy;82;2006.0;6.0;3.0;4.382011894736842
8844;Jumanji;Released;15/12/1995;262821940;104;FALSO;65000000;tt0113497;en;Jumanji;Adventure;71;1995.0;0.0;0.0;4.043414461538462
411;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;Released;07/12/2005;745013115;143;FALSO;180000000;tt0363771;en;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;Adventure;69;2005.0;3.0;1.0;4.13896175
2080;X-Men Origins: Wolverine;Released;28/04/2009;373062864;107;FALSO;150000000;tt0458525;en;X-Men Origins: Wolverine;Adventure;65;2009.0;0.0;0.0;2.48708576
1359;American Psycho;Released;13/04/2000;34266564;102;FALSO;7000000;tt0144084;en;American Psycho;Thriller;76;2000.0;0.0;0.0;4.895223428571429
45243;The Hangover Part II;Released;25/05/2011;586764305;102;FALSO;80000000;tt1411697;en;The Hangover Part II;Comedy;65;2011.0;0.0;0.0;7.3345538125
58574;Sherlock Holmes: A Game of Shadows;Released;22/11/2011;334615000;129;FALSO;125000000;tt1515091;en;Sherlock Holmes: A Game of Shadows;Adventure;74;2011.0;0.0;0.0;2.67692
337339;The Fate of the Furious;Released;12/04/2017;1236005118;136;FALSO;250000000;tt4630562;en;The Fate of the Furious;Action;66;2017.0;0.0;0.0;4.944020472
458156;John Wick: Chapter 3 - Parabellum;Released;15/05/2019;326709727;131;FALSO;55000000;tt6146586;en;John Wick: Chapter 3 - Parabellum;Action;74;2019.0;0.0;0.0;5.940176854545455
293167;Kong: Skull Island;Released;08/03/2017;566652812;118;FALSO;185000000;tt3731562;en;Kong: Skull Island;Action;67;2017.0;1.0;0.0;3.062988172972973
196;Back to the Future Part III;Released;25/05/1990;244527583;119;FALSO;40000000;tt0099088;en;Back to the Future Part III;Adventure;75;1990.0;0.0;0.0;6.113189575
41154;Men in Black 3;Released;23/05/2012;624026776;106;FALSO;225000000;tt1409024;en;Men in Black 3;Action;68;2012.0;0.0;0.0;2.773452337777778
294254;Maze Runner: The Scorch Trials;Released;09/09/2015;312296056;131;FALSO;61000000;tt4046784;en;Maze Runner: The Scorch Trials;Science Fiction;63;2015.0;0.0;0.0;5.119607475409836
600;Full Metal Jacket;Released;26/06/1987;46357676;117;FALSO;30000000;tt0093058;en;Full Metal Jacket;Drama;82;1987.0;1.0;0.0;1.5452558666666667
64688;21 Jump Street;Released;14/03/2012;201585328;109;FALSO;42000000;tt1232829;en;21 Jump Street;Action;72;2012.0;0.0;0.0;4.7996506666666665
59967;Looper;Released;26/09/2012;47042000;118;FALSO;30000000;tt1276104;en;Looper;Action;74;2012.0;0.0;0.0;1.5680666666666667
629;The Usual Suspects;Released;19/07/1995;23341568;106;FALSO;6000000;tt0114814;en;The Usual Suspects;Drama;85;1995.0;2.0;2.0;3.890261333333333
1949;Zodiac;Released;02/03/2007;84785914;157;FALSO;65000000;tt0443706;en;Zodiac;Crime;77;2007.0;0.0;0.0;1.3043986769230769
787;Mr. & Mrs. Smith;Released;07/06/2005;487287646;120;FALSO;110000000;tt0356910;en;Mr. & Mrs. Smith;Action;65;2005.0;0.0;0.0;4.429887690909091
343668;Kingsman: The Golden Circle;Released;20/09/2017;410902662;141;FALSO;104000000;tt4649466;en;Kingsman: The Golden Circle;Action;67;2017.0;0.0;0.0;3.9509871346153846
1593;Night at the Museum;Released;20/12/2006;574480841;108;FALSO;110000000;tt0477347;en;Night at the Museum;Action;65;2006.0;0.0;0.0;5.2225531
262500;Insurgent;Released;18/03/2015;297002527;119;FALSO;110000000;tt2908446;en;Insurgent;Action;62;2015.0;0.0;0.0;2.7000229727272727
453;A Beautiful Mind;Released;11/12/2001;316800000;135;FALSO;58000000;tt0268978;en;A Beautiful Mind;Drama;82;2001.0;8.0;4.0;5.462068965517242
420817;Aladdin;Released;22/05/2019;1054304000;127;FALSO;183000000;tt6139732;en;Aladdin;Adventure;69;2019.0;0.0;0.0;5.761224043715847
359940;Three Billboards Outside Ebbing, Missouri;Released;01/12/2017;160192031;115;FALSO;15000000;tt5027774;en;Three Billboards Outside Ebbing, Missouri;Crime;81;2017.0;7.0;2.0;10.679468733333334
36658;X2;Released;27/04/2003;407711549;133;FALSO;110000000;tt0290334;en;X2;Adventure;74;2003.0;0.0;0.0;3.706468627272727
283366;Miss Peregrine's Home for Peculiar Children;Released;27/09/2016;296482446;127;FALSO;110000000;tt1935859;en;Miss Peregrine's Home for Peculiar Children;Fantasy;67;2016.0;0.0;0.0;2.6952949636363637
854;The Mask;Released;29/07/1994;351583407;101;FALSO;23000000;tt0110475;en;The Mask;Romance;70;1994.0;1.0;0.0;15.286235086956522
652;Troy;Released;13/05/2004;497409852;163;FALSO;175000000;tt0332452;en;Troy;Adventure;73;2004.0;1.0;0.0;2.8423420114285713
19913;(500) Days of Summer;Released;17/07/2009;60781545;95;FALSO;7500000;tt1022603;en;(500) Days of Summer;Comedy;76;2009.0;0.0;0.0;8.104206
197;Braveheart;Released;24/05/1995;213216216;177;FALSO;72000000;tt0112573;en;Braveheart;Action;83;1995.0;10.0;5.0;2.961336333333333
420818;The Lion King;Released;12/07/2019;1663075401;118;FALSO;260000000;tt6105098;en;The Lion King;Adventure;68;2019.0;1.0;0.0;6.39644385
13475;Star Trek;Released;06/05/2009;385680446;127;FALSO;150000000;tt0796366;en;Star Trek;Science Fiction;79;2009.0;4.0;1.0;2.5712029733333335
89;Indiana Jones and the Last Crusade;Released;24/05/1989;474171806;127;FALSO;48000000;tt0097576;en;Indiana Jones and the Last Crusade;Adventure;82;1989.0;3.0;1.0;9.878579291666666
10020;Beauty and the Beast;Released;22/10/1991;424967620;84;FALSO;25000000;tt0101414;en;Beauty and the Beast;Romance;80;1991.0;6.0;2.0;16.9987048
